Departure City,City ID,City Name,Airport Name,Iata Code,Country Name,City ID Departure,Min Price,Airline ID,Non-Stop Flight,Departure Date,Quote ID,Airline Name
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,1068,838,True,12/29/2019,49,Air France
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,422,857,False,12/31/2019,50,Finnair
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,1068,838,True,12/31/2019,51,Air France
Atlanta,60987,New York,New York John F. Kennedy,JFK,United States,40924,307,833,False,12/1/2019,1,American Airlines
Atlanta,60987,New York,New York John F. Kennedy,JFK,United States,40924,462,870,True,12/1/2019,2,jetBlue
Atlanta,60987,New York,New York John F. Kennedy,JFK,United States,40924,129,870,True,12/2/2019,3,jetBlue
Atlanta,60987,New York,New York John F. Kennedy,JFK,United States,40924,98,870,True,12/3/2019,4,jetBlue
Atlanta,60987,New York,New York John F. Kennedy,JFK,United States,40924,98,870,True,12/4/2019,5,jetBlue
Atlanta,60987,New York,New York John F. Kennedy,JFK,United States,40924,99,870,True,12/5/2019,6,jetBlue
Atlanta,60987,New York,New York John F. Kennedy,JFK,United States,40924,98,988,True,12/6/2019,7,Delta
Atlanta,60987,New York,New York John F. Kennedy,JFK,United States,40924,98,988,True,12/7/2019,8,Delta
Atlanta,60987,New York,New York John F. Kennedy,JFK,United States,40924,99,988,True,12/8/2019,9,Delta
Atlanta,60987,New York,New York John F. Kennedy,JFK,United States,40924,99,988,True,12/9/2019,10,Delta
Atlanta,60987,New York,New York John F. Kennedy,JFK,United States,40924,99,870,True,12/10/2019,11,jetBlue
Atlanta,60987,New York,New York John F. Kennedy,JFK,United States,40924,98,870,True,12/11/2019,12,jetBlue
Atlanta,60987,New York,New York John F. Kennedy,JFK,United States,40924,99,988,True,12/12/2019,13,Delta
Atlanta,60987,New York,New York John F. Kennedy,JFK,United States,40924,99,988,True,12/13/2019,14,Delta
Atlanta,60987,New York,New York John F. Kennedy,JFK,United States,40924,99,988,True,12/14/2019,15,Delta
Atlanta,60987,New York,New York John F. Kennedy,JFK,United States,40924,99,988,True,12/15/2019,16,Delta
Atlanta,60987,New York,New York John F. Kennedy,JFK,United States,40924,99,988,True,12/16/2019,17,Delta
Atlanta,60987,New York,New York John F. Kennedy,JFK,United States,40924,98,870,True,12/17/2019,18,jetBlue
Atlanta,60987,New York,New York John F. Kennedy,JFK,United States,40924,98,870,True,12/18/2019,19,jetBlue
Atlanta,60987,New York,New York John F. Kennedy,JFK,United States,40924,99,988,True,12/19/2019,20,Delta
Atlanta,60987,New York,New York John F. Kennedy,JFK,United States,40924,139,988,True,12/20/2019,21,Delta
Atlanta,60987,New York,New York John F. Kennedy,JFK,United States,40924,184,870,True,12/21/2019,22,jetBlue
Atlanta,60987,New York,New York John F. Kennedy,JFK,United States,40924,107,833,False,12/22/2019,23,American Airlines
Atlanta,60987,New York,New York John F. Kennedy,JFK,United States,40924,129,988,True,12/22/2019,24,Delta
Atlanta,60987,New York,New York John F. Kennedy,JFK,United States,40924,107,833,False,12/23/2019,25,American Airlines
Atlanta,60987,New York,New York John F. Kennedy,JFK,United States,40924,109,988,True,12/23/2019,26,Delta
Atlanta,60987,New York,New York John F. Kennedy,JFK,United States,40924,99,988,True,12/24/2019,27,Delta
Atlanta,60987,New York,New York John F. Kennedy,JFK,United States,40924,99,988,True,12/25/2019,28,Delta
Atlanta,60987,New York,New York John F. Kennedy,JFK,United States,40924,179,988,True,12/26/2019,29,Delta
Atlanta,60987,New York,New York John F. Kennedy,JFK,United States,40924,139,988,True,12/27/2019,30,Delta
Atlanta,60987,New York,New York John F. Kennedy,JFK,United States,40924,139,988,True,12/28/2019,31,Delta
Atlanta,60987,New York,New York John F. Kennedy,JFK,United States,40924,154,988,True,12/29/2019,32,Delta
Atlanta,60987,New York,New York John F. Kennedy,JFK,United States,40924,119,988,True,12/30/2019,33,Delta
Atlanta,60987,New York,New York John F. Kennedy,JFK,United States,40924,107,833,False,12/31/2019,34,American Airlines
Atlanta,60987,New York,New York John F. Kennedy,JFK,United States,40924,109,988,True,12/31/2019,35,Delta
Atlanta,64012,Kuala Lumpur,Kuala Lumpur International,KUL,Malaysia,40924,1680,1618,False,12/13/2019,1,Qatar Airways
Atlanta,64012,Kuala Lumpur,Kuala Lumpur International,KUL,Malaysia,40924,1612,1618,False,12/17/2019,2,Qatar Airways
Atlanta,64012,Kuala Lumpur,Kuala Lumpur International,KUL,Malaysia,40924,847,1416,False,12/18/2019,3,Malaysia Airlines
Atlanta,64012,Kuala Lumpur,Kuala Lumpur International,KUL,Malaysia,40924,1161,1618,False,12/26/2019,4,Qatar Airways
Atlanta,51631,Rome,Rome Fiumicino,FCO,Italy,40924,784,1755,False,12/1/2019,1,Turkish Airlines
Atlanta,51631,Rome,Rome Fiumicino,FCO,Italy,40924,867,838,True,12/1/2019,2,Air France
Atlanta,51631,Rome,Rome Fiumicino,FCO,Italy,40924,867,838,True,12/2/2019,3,Air France
Atlanta,51631,Rome,Rome Fiumicino,FCO,Italy,40924,784,1755,False,12/3/2019,4,Turkish Airlines
Atlanta,51631,Rome,Rome Fiumicino,FCO,Italy,40924,784,1755,False,12/4/2019,5,Turkish Airlines
Atlanta,51631,Rome,Rome Fiumicino,FCO,Italy,40924,867,838,True,12/4/2019,6,Air France
Atlanta,51631,Rome,Rome Fiumicino,FCO,Italy,40924,299,1467,False,12/5/2019,7,Spirit Airlines
Atlanta,51631,Rome,Rome Fiumicino,FCO,Italy,40924,286,870,False,12/6/2019,8,jetBlue
